,0
6388,津田は彼の顔を見るや否や、すぐお秀の夫を憶い出した。堀庄太郎、もう少し略して堀の庄さん、
6389,もっと詰めて当人のしばしば用いる堀庄という名前が、いかにも妹婿の様子を代表しているごとく、この男の名前も
6390,きっとその髭を虐殺するように町人染みていはしまいかと思われた。
6391,瞥見のついでに纏められた津田の想像はここにとどまらなかった。彼はもう一歩皮肉なところまで切り込んで、
6392,彼らがはたして本当の夫婦であるかないかをさえ疑問の中に置いた。
6393,したがって早起をして食前浴後の散歩に出たのだと明言する彼らは、津田にとっての違例な現象にほかならなかった。
6394,彼は楊枝で歯を磨りながらまだ元の所に立っていた。彼がよそ見をしているにもかかわらず、
6395,番頭を相手に二人のする談話はよく聴えた。　女は番頭に訊いた。「今日は別館の奥さんはどうかなすって」
6396,番頭は答えた。「いえ、手前はちっとも存じませんが、何か――」「別に何って事もないんですけれどもね、
6397,いつでも朝風呂場でお目にかかるのに、今日はいらっしゃらなかったから」「はあさようで――、
6398,ことによるとまだお休みかも知れません」「そうかも知れないわね。だけどいつでも両方の時間がちゃんときまってるのよ、
6399,朝お風呂に行く時の」「へえ、なるほど」「それに今朝ごいっしょに裏の山へ散歩に参りましょうってお約束をしたもんですからね」
6400,「じゃちょっと伺って参りましょう」「いいえ、もういいのよ。散歩はこの通り済んじまっ たんだから。
6401,ただもしやどこかお加減でも悪いのじゃないかしらと思って、ちょっと番頭さんに訊いてみただけよ」
6402,「多分ただのお休みだろうと思いますが、それとも――」「それともなんて、そう真面目くさらなくってもいいのよ。ただ訊いてみただけなんだから」
6403,二人はそれぎり行き過ぎた。津田は歯磨粉で口中をいっぱいにしながら、また昨夜の風呂場を探しに廊下へ出た。
6404,章おわり。
6405,百九「実は先刻から
6406,云おうか止そうかと思って、考えていたんですけれども、そんな風に兄さんから冷笑かされて見ると、
6407,私だって黙って帰るのが厭になります。だから云うだけの事はここで云ってしまいます。
6408,けれども一応お断りしておきますが、これから申し上げる事は今までのとは少し意味が違いますよ。
6409,それを今まで通りの態度で聴いていられると、私だって少し迷惑するかも知れません、というのは、
6410,ただ私が誤解されるのが厭だという意味でなくって、私の心持があなた方に通じなくなるという訳合からです」
6411,お秀の説明はこういう言葉で始まった。
6412,それがすでに自分の態度を改めかかっている二人の予期に一倍の角度を与えた。彼らは黙ってその後を待った。
6413,しかしお秀はもう一遍念を押した。「少しや真面目に聴いて下さるでしょうね。私の方が真面目になったら」
6414,こう云ったお秀はその強い眼を津田の上からお延に移した。「もっとも今までが不真面目という訳でもありませんけれどもね。
6415,何しろ嫂さんさえここにいて下されば、まあ大丈夫でしょう。いつもの兄妹喧嘩になったら、
6416,その時に止めていただけばそれまでですから」　お延は微笑して見せた。しかしお秀は応じなかった。
6417,「私はいつかっから兄さんに云おう云おうと思っていたんです。嫂さんのいらっしゃる前でですよ。
6418,だけど、その機会がなかったから、今日まで云わずにいました。
6419,それを今改めてあなた方のお揃いになったところで申してしまうのです。それはほかでもありません。よござんすか、
6420,あなた方お二人は御自分達の事よりほかに何にも考えていらっしゃらない方だという事だけなんです。
6421,自分達さえよければ、いくら他が困ろうが迷惑しようが、まるでよそを向いて取り合わずにいられる方だというだけなんです」
6422,この断案を津田はむしろ冷静に受ける事ができた。彼はそれを自分の特色と認める上に、
6423,一般人間の特色とも認めて疑わなかったのだから。しかしお延にはまたこれほど意外な批評はなかった。
6424,彼女はただ呆れるばかりであった。幸か不幸かお秀は彼女の口を開く前にすぐ先へ行った。
6425,「兄さんは自分を可愛がるだけなんです。嫂さんはまた兄さんに可愛がられるだけなんです。
6426,あなた方の眼にはほかに何にもないんです。妹などは無論の事、お父さんもお母さんももうないんです」
6427,ここまで来たお秀は急に後を継ぎ足した。二人の中の一人が自分を遮ぎりはしまいかと恐れでもするような様子を見せて。
